mcs_dl_1,mcs_ul_1,dl_kbps_1,ul_kbps_1,cpu_set_1,mcs_dl_2,mcs_ul_2,dl_kbps_2,ul_kbps_2,cpu_set_2,cpu_0,cpu_1,cpu_2,cpu_3,cpu_4,cpu_5,cpu_6,cpu_7,explode
7,2,2536,1672,1,3,0,680,1256,2,0.0,0.36,0.34,0.0,0.0,0.0,0.0,0.0,False
13,7,10296,5352,1,6,1,4136,1128,2,0.0,0.43,0.38,0.0,0.0,0.0,0.0,0.0,False
8,2,2344,424,1,24,20,25456,7224,2,0.0,0.3,0.41,0.0,0.0,0.0,0.0,0.0,False
18,15,6456,12576,1,3,0,2152,1256,2,0.0,0.46,0.39,0.0,0.0,0.0,0.0,0.0,False
11,6,4776,3112,1,7,2,2984,2152,2,0.0,0.35,0.37,0.0,0.0,0.0,0.0,0.0,False
15,12,9144,9144,1,24,20,6968,15264,2,0.0,0.44,0.46,0.0,0.0,0.0,0.0,0.0,False
19,17,7224,13536,1,24,20,25456,16416,2,0.0,0.46,0.52,0.0,0.0,0.0,0.0,0.0,False
8,4,6200,632,1,18,14,9912,4968,2,0.0,0.33,0.38,0.0,0.0,0.0,0.0,0.0,False
11,6,3496,2280,1,18,15,15840,1416,2,0.0,0.33,0.34,0.0,0.0,0.0,0.0,0.0,False
15,10,6456,1416,1,5,0,3880,648,2,0.0,0.3,0.36,0.0,0.0,0.0,0.0,0.0,False
20,17,19080,5544,1,8,2,392,1800,2,0.0,0.4,0.35,0.0,0.0,0.0,0.0,0.0,False
7,2,1800,648,1,20,18,6200,12576,2,0.0,0.3,0.42,0.0,0.0,0.0,0.0,0.0,False
15,12,9912,6456,1,15,9,1736,4008,2,0.0,0.42,0.32,0.0,0.0,0.0,0.0,0.0,False
19,17,2152,13536,1,8,4,120,1416,2,0.0,0.45,0.29,0.0,0.0,0.0,0.0,0.0,False
11,6,3880,2280,1,15,9,11832,2024,2,0.0,0.33,0.33,0.0,0.0,0.0,0.0,0.0,False
10,4,4968,1864,1,15,11,840,7480,2,0.0,0.34,0.4,0.0,0.0,0.0,0.0,0.0,False
18,14,8504,224,1,7,2,1800,2152,2,0.0,0.3,0.36,0.0,0.0,0.0,0.0,0.0,False
18,14,12216,3368,1,13,8,4136,2984,2,0.0,0.36,0.32,0.0,0.0,0.0,0.0,0.0,False
20,18,8248,1288,1,26,20,15264,15264,2,0.0,0.33,0.49,0.0,0.0,0.0,0.0,0.0,False
8,4,2088,2600,1,3,0,1672,1000,2,0.0,0.35,0.36,0.0,0.0,0.0,0.0,0.0,False
3,0,616,872,1,15,9,840,936,2,0.0,0.33,0.26,0.0,0.0,0.0,0.0,0.0,False
2,0,144,648,1,5,0,872,568,2,0.0,0.33,0.32,0.0,0.0,0.0,0.0,0.0,False
3,0,440,224,1,8,4,392,2152,2,0.0,0.26,0.33,0.0,0.0,0.0,0.0,0.0,False
20,18,13536,9912,1,18,14,4968,4392,2,0.0,0.45,0.34,0.0,0.0,0.0,0.0,0.0,False
8,2,6712,1800,1,15,12,5160,2024,2,0.0,0.4,0.32,0.0,0.0,0.0,0.0,0.0,False
22,19,12216,1064,1,22,19,3752,10296,2,0.0,0.33,0.38,0.0,0.0,0.0,0.0,0.0,False
26,20,17568,17568,1,11,6,8504,1224,2,0.0,0.52,0.34,0.0,0.0,0.0,0.0,0.0,False
2,0,1320,712,1,26,20,14688,15264,2,0.0,0.34,0.48,0.0,0.0,0.0,0.0,0.0,False
15,10,8760,1416,1,8,4,680,904,2,0.0,0.32,0.28,0.0,0.0,0.0,0.0,0.0,False
20,18,10680,11832,1,22,19,19080,4392,2,0.0,0.48,0.4,0.0,0.0,0.0,0.0,0.0,False
2,0,1800,1128,1,15,9,9912,7736,2,0.0,0.37,0.43,0.0,0.0,0.0,0.0,0.0,False
20,17,6712,6200,1,26,20,4264,15264,2,0.0,0.36,0.45,0.0,0.0,0.0,0.0,0.0,False
5,0,2280,424,1,15,11,9144,7736,2,0.0,0.32,0.44,0.0,0.0,0.0,0.0,0.0,False
15,9,9528,4968,1,19,17,13536,1224,2,0.0,0.38,0.34,0.0,0.0,0.0,0.0,0.0,False
15,12,6200,7480,1,7,2,1800,520,2,0.0,0.42,0.3,0.0,0.0,0.0,0.0,0.0,False
11,6,3880,3112,1,3,0,1864,680,2,0.0,0.35,0.34,0.0,0.0,0.0,0.0,0.0,False
24,20,26416,5992,1,13,8,10680,808,2,0.0,0.4,0.33,0.0,0.0,0.0,0.0,0.0,False
8,4,5160,840,1,8,4,5352,1128,2,0.0,0.33,0.33,0.0,0.0,0.0,0.0,0.0,False
7,2,840,1800,1,3,0,616,488,2,0.0,0.35,0.32,0.0,0.0,0.0,0.0,0.0,False
5,0,1224,1064,1,15,11,1416,6200,2,0.0,0.36,0.37,0.0,0.0,0.0,0.0,0.0,False
2,0,208,288,1,24,20,26416,12960,2,0.0,0.28,0.47,0.0,0.0,0.0,0.0,0.0,False
22,19,20616,2152,1,15,9,840,1544,2,0.0,0.36,0.27,0.0,0.0,0.0,0.0,0.0,False
3,0,2536,288,1,24,20,25456,9144,2,0.0,0.31,0.44,0.0,0.0,0.0,0.0,0.0,False
8,4,1928,2408,1,25,20,19080,7224,2,0.0,0.34,0.39,0.0,0.0,0.0,0.0,0.0,False
19,17,8248,12576,1,6,1,2088,1544,2,0.0,0.46,0.38,0.0,0.0,0.0,0.0,0.0,False
24,20,23688,14112,1,24,20,5352,9912,2,0.0,0.5,0.37,0.0,0.0,0.0,0.0,0.0,False
3,0,2344,1224,1,22,19,10296,7992,2,0.0,0.38,0.38,0.0,0.0,0.0,0.0,0.0,False
15,9,1992,6456,1,6,1,392,1800,2,0.0,0.38,0.36,0.0,0.0,0.0,0.0,0.0,False
2,0,256,88,1,20,18,7992,8504,2,0.0,0.24,0.4,0.0,0.0,0.0,0.0,0.0,False
5,0,4008,648,1,15,10,5544,456,2,0.0,0.36,0.28,0.0,0.0,0.0,0.0,0.0,False
20,17,14112,12960,1,13,7,6456,4264,2,0.0,0.48,0.37,0.0,0.0,0.0,0.0,0.0,False
4,0,3112,1096,1,25,20,28336,19080,2,0.0,0.39,0.56,0.0,0.0,0.0,0.0,0.0,False
15,11,9528,7992,1,13,7,10296,4584,2,0.0,0.45,0.39,0.0,0.0,0.0,0.0,0.0,False
13,8,5352,3752,1,15,10,10680,2536,2,0.0,0.35,0.35,0.0,0.0,0.0,0.0,0.0,False
7,2,2088,472,1,11,6,8504,3112,2,0.0,0.3,0.36,0.0,0.0,0.0,0.0,0.0,False
15,12,7480,9528,1,15,11,256,2984,2,0.0,0.45,0.32,0.0,0.0,0.0,0.0,0.0,False
2,0,1064,344,1,19,17,6712,3624,2,0.0,0.3,0.34,0.0,0.0,0.0,0.0,0.0,False
8,4,5160,2280,1,2,0,1288,376,2,0.0,0.35,0.31,0.0,0.0,0.0,0.0,0.0,False
6,1,3240,744,1,7,2,4584,208,2,0.0,0.34,0.31,0.0,0.0,0.0,0.0,0.0,False
22,19,14688,4008,1,20,17,14112,12576,2,0.0,0.36,0.5,0.0,0.0,0.0,0.0,0.0,False
26,20,5992,17568,1,15,9,11832,1256,2,0.0,0.49,0.32,0.0,0.0,0.0,0.0,0.0,False
19,17,16416,4584,1,24,20,21384,18336,2,0.0,0.38,0.55,0.0,0.0,0.0,0.0,0.0,False
4,0,2280,568,1,5,0,1032,1384,2,0.0,0.35,0.36,0.0,0.0,0.0,0.0,0.0,False
8,2,5160,936,1,19,17,7224,7224,2,0.0,0.34,0.37,0.0,0.0,0.0,0.0,0.0,False
2,0,1992,936,1,6,1,4584,328,2,0.0,0.37,0.31,0.0,0.0,0.0,0.0,0.0,False
3,0,328,376,1,22,19,21384,11064,2,0.0,0.29,0.46,0.0,0.0,0.0,0.0,0.0,False
20,17,4392,2472,1,3,0,504,808,2,0.0,0.31,0.34,0.0,0.0,0.0,0.0,0.0,False
18,14,4968,2856,1,15,10,840,3112,2,0.0,0.31,0.3,0.0,0.0,0.0,0.0,0.0,False
24,20,16992,11064,1,15,9,4968,2216,2,0.0,0.44,0.31,0.0,0.0,0.0,0.0,0.0,False
11,6,6456,1032,1,18,15,11064,12960,2,0.0,0.33,0.49,0.0,0.0,0.0,0.0,0.0,False
3,0,1736,1032,1,6,1,2216,1416,2,0.0,0.38,0.36,0.0,0.0,0.0,0.0,0.0,False
22,19,1384,14688,1,13,7,904,3880,2,0.0,0.43,0.34,0.0,0.0,0.0,0.0,0.0,False
13,8,1128,3880,1,10,4,1544,696,2,0.0,0.33,0.28,0.0,0.0,0.0,0.0,0.0,False
22,19,4584,18336,1,6,1,4392,208,2,0.0,0.47,0.31,0.0,0.0,0.0,0.0,0.0,False
7,2,712,1800,1,20,17,19848,12216,2,0.0,0.35,0.49,0.0,0.0,0.0,0.0,0.0,False
24,20,25456,17568,1,24,20,2152,376,2,0.0,0.54,0.27,0.0,0.0,0.0,0.0,0.0,False
13,7,5736,2536,1,8,4,392,2344,2,0.0,0.33,0.32,0.0,0.0,0.0,0.0,0.0,False
26,20,21384,16992,1,15,12,5160,2792,2,0.0,0.52,0.33,0.0,0.0,0.0,0.0,0.0,False
15,12,9912,2600,1,4,0,2280,1160,2,0.0,0.35,0.37,0.0,0.0,0.0,0.0,0.0,False
11,6,5736,2088,1,15,12,9528,3624,2,0.0,0.34,0.36,0.0,0.0,0.0,0.0,0.0,False
13,7,1608,5992,1,20,17,1544,6456,2,0.0,0.38,0.35,0.0,0.0,0.0,0.0,0.0,False
8,2,1800,2024,1,11,6,1928,392,2,0.0,0.38,0.27,0.0,0.0,0.0,0.0,0.0,False
18,15,11448,840,1,22,19,9912,16416,2,0.0,0.33,0.49,0.0,0.0,0.0,0.0,0.0,False
11,6,6456,5160,1,18,15,5160,2280,2,0.0,0.41,0.32,0.0,0.0,0.0,0.0,0.0,False
15,12,7480,5992,1,19,17,17568,12216,2,0.0,0.4,0.48,0.0,0.0,0.0,0.0,0.0,False
25,20,15264,11832,1,4,0,1352,1256,2,0.0,0.46,0.38,0.0,0.0,0.0,0.0,0.0,False
4,0,2344,1192,1,5,0,2024,392,2,0.0,0.37,0.32,0.0,0.0,0.0,0.0,0.0,False
13,7,6200,1928,1,26,20,9912,9144,2,0.0,0.33,0.39,0.0,0.0,0.0,0.0,0.0,False
15,11,13536,3368,1,19,17,8760,6200,2,0.0,0.37,0.37,0.0,0.0,0.0,0.0,0.0,False
3,0,872,152,1,4,0,2216,32,2,0.0,0.26,0.27,0.0,0.0,0.0,0.0,0.0,False
11,6,144,1736,1,26,20,29296,15264,2,0.0,0.3,0.53,0.0,0.0,0.0,0.0,0.0,False
15,9,7224,136,1,10,4,3624,2344,2,0.0,0.29,0.34,0.0,0.0,0.0,0.0,0.0,False
26,20,19080,2792,1,5,0,600,224,2,0.0,0.36,0.27,0.0,0.0,0.0,0.0,0.0,False
13,7,5544,1608,1,13,7,4776,5736,2,0.0,0.33,0.4,0.0,0.0,0.0,0.0,0.0,False
20,18,19080,5160,1,25,20,16416,7992,2,0.0,0.39,0.41,0.0,0.0,0.0,0.0,0.0,False
25,20,28336,4392,1,11,6,7480,3368,2,0.0,0.41,0.37,0.0,0.0,0.0,0.0,0.0,False
11,6,328,4136,1,26,20,584,12216,2,0.0,0.35,0.39,0.0,0.0,0.0,0.0,0.0,False
13,7,3368,4776,1,18,14,14112,11064,2,0.0,0.36,0.49,0.0,0.0,0.0,0.0,0.0,False
24,20,8504,5544,1,13,7,4584,968,2,0.0,0.34,0.3,0.0,0.0,0.0,0.0,0.0,False
15,12,10296,2600,1,7,2,104,1800,2,0.0,0.34,0.34,0.0,0.0,0.0,0.0,0.0,False
18,15,3240,11064,1,15,9,11832,3112,2,0.0,0.42,0.35,0.0,0.0,0.0,0.0,0.0,False
6,1,808,1800,1,19,17,12960,4584,2,0.0,0.36,0.37,0.0,0.0,0.0,0.0,0.0,False
15,9,7992,6200,1,4,0,2984,152,2,0.0,0.4,0.3,0.0,0.0,0.0,0.0,0.0,False
18,15,7992,11064,1,8,4,5992,3624,2,0.0,0.45,0.41,0.0,0.0,0.0,0.0,0.0,False
10,4,5160,1288,1,25,20,28336,9912,2,0.0,0.33,0.46,0.0,0.0,0.0,0.0,0.0,False
13,8,6456,1928,1,5,0,3112,1352,2,0.0,0.33,0.38,0.0,0.0,0.0,0.0,0.0,False
18,15,12216,14112,1,20,18,11448,11064,2,0.0,0.51,0.45,0.0,0.0,0.0,0.0,0.0,False
24,20,25456,19080,1,22,19,5992,18336,2,0.0,0.54,0.48,0.0,0.0,0.0,0.0,0.0,False
3,0,2536,1032,1,2,0,32,1160,2,0.0,0.38,0.35,0.0,0.0,0.0,0.0,0.0,False
5,0,2024,1128,1,5,0,1736,1000,2,0.0,0.35,0.35,0.0,0.0,0.0,0.0,0.0,False
22,19,6456,2856,1,15,11,1416,4264,2,0.0,0.32,0.34,0.0,0.0,0.0,0.0,0.0,False
10,4,3624,3240,1,15,12,14112,3496,2,0.0,0.38,0.39,0.0,0.0,0.0,0.0,0.0,False
24,20,26416,18336,1,20,17,18336,1224,2,0.0,0.54,0.34,0.0,0.0,0.0,0.0,0.0,False
18,15,12216,4264,1,11,6,2088,1224,2,0.0,0.36,0.3,0.0,0.0,0.0,0.0,0.0,False
15,10,7736,3368,1,2,0,376,176,2,0.0,0.36,0.25,0.0,0.0,0.0,0.0,0.0,False
6,1,1480,24,1,15,9,7224,3752,2,0.0,0.26,0.34,0.0,0.0,0.0,0.0,0.0,False
20,18,11064,3240,1,26,20,7224,7480,2,0.0,0.35,0.36,0.0,0.0,0.0,0.0,0.0,False
10,4,3368,1288,1,26,20,28336,3624,2,0.0,0.31,0.4,0.0,0.0,0.0,0.0,0.0,False
13,8,2472,5160,1,18,15,4968,7480,2,0.0,0.36,0.37,0.0,0.0,0.0,0.0,0.0,False
24,20,16416,15264,1,24,20,17568,5544,2,0.0,0.49,0.37,0.0,0.0,0.0,0.0,0.0,False
19,17,5160,8248,1,3,0,2792,680,2,0.0,0.39,0.35,0.0,0.0,0.0,0.0,0.0,False
13,8,1800,6456,1,3,0,504,56,2,0.0,0.38,0.24,0.0,0.0,0.0,0.0,0.0,False
3,0,1032,776,1,24,20,3240,10680,2,0.0,0.35,0.37,0.0,0.0,0.0,0.0,0.0,False
7,2,3880,1192,1,8,2,4968,1672,2,0.0,0.35,0.36,0.0,0.0,0.0,0.0,0.0,False
7,2,5544,616,1,8,4,4776,1064,2,0.0,0.33,0.33,0.0,0.0,0.0,0.0,0.0,False
26,20,23688,16992,1,15,9,2280,1416,2,0.0,0.52,0.28,0.0,0.0,0.0,0.0,0.0,False
25,20,6200,4008,1,22,19,10680,336,2,0.0,0.33,0.31,0.0,0.0,0.0,0.0,0.0,False
18,15,8760,1416,1,26,20,7992,16992,2,0.0,0.33,0.48,0.0,0.0,0.0,0.0,0.0,False
8,2,3240,376,1,24,20,22152,12576,2,0.0,0.3,0.45,0.0,0.0,0.0,0.0,0.0,False
20,17,11832,9528,1,11,6,4264,1736,2,0.0,0.44,0.33,0.0,0.0,0.0,0.0,0.0,False
4,0,2856,1224,1,24,20,9528,2792,2,0.0,0.39,0.33,0.0,0.0,0.0,0.0,0.0,False
25,20,7480,16416,1,4,0,3496,1128,2,0.0,0.46,0.39,0.0,0.0,0.0,0.0,0.0,False
13,8,4776,3368,1,25,20,9912,11448,2,0.0,0.34,0.43,0.0,0.0,0.0,0.0,0.0,False
26,20,13536,9144,1,13,7,10296,1480,2,0.0,0.41,0.33,0.0,0.0,0.0,0.0,0.0,False
18,14,11448,8504,1,18,15,12216,14112,2,0.0,0.45,0.48,0.0,0.0,0.0,0.0,0.0,False
3,0,1384,288,1,22,19,9144,4392,2,0.0,0.3,0.35,0.0,0.0,0.0,0.0,0.0,False
3,0,2088,808,1,24,20,24496,9528,2,0.0,0.36,0.43,0.0,0.0,0.0,0.0,0.0,False
19,17,1800,4968,1,22,19,4136,11064,2,0.0,0.33,0.39,0.0,0.0,0.0,0.0,0.0,False
11,6,4264,808,1,7,2,4264,2024,2,0.0,0.31,0.38,0.0,0.0,0.0,0.0,0.0,False
19,17,1064,14688,1,13,8,2280,2344,2,0.0,0.44,0.31,0.0,0.0,0.0,0.0,0.0,False
10,4,136,2280,1,26,20,9912,2344,2,0.0,0.33,0.32,0.0,0.0,0.0,0.0,0.0,False
15,12,2600,9144,1,18,15,6712,12576,2,0.0,0.43,0.45,0.0,0.0,0.0,0.0,0.0,False
3,0,1992,1256,1,18,15,12216,2600,2,0.0,0.39,0.34,0.0,0.0,0.0,0.0,0.0,False
13,7,5544,4392,1,20,18,2344,6200,2,0.0,0.37,0.34,0.0,0.0,0.0,0.0,0.0,False
18,14,2280,9912,1,7,2,1224,2088,2,0.0,0.42,0.36,0.0,0.0,0.0,0.0,0.0,False
3,0,2344,1288,1,8,4,5992,1800,2,0.0,0.38,0.37,0.0,0.0,0.0,0.0,0.0,False
13,8,11064,4584,1,18,14,11064,2536,2,0.0,0.39,0.34,0.0,0.0,0.0,0.0,0.0,False
5,0,3752,616,1,4,0,328,840,2,0.0,0.36,0.33,0.0,0.0,0.0,0.0,0.0,False
19,17,12216,11832,1,15,11,5544,5544,2,0.0,0.45,0.38,0.0,0.0,0.0,0.0,0.0,False
24,20,1608,5160,1,22,19,3240,5352,2,0.0,0.32,0.31,0.0,0.0,0.0,0.0,0.0,False
10,4,3112,2856,1,8,4,4776,408,2,0.0,0.36,0.3,0.0,0.0,0.0,0.0,0.0,False
8,2,2088,2024,1,26,20,12216,9144,2,0.0,0.37,0.4,0.0,0.0,0.0,0.0,0.0,False
19,17,9144,12960,1,3,0,176,840,2,0.0,0.46,0.33,0.0,0.0,0.0,0.0,0.0,False
22,19,19080,2856,1,7,2,328,1800,2,0.0,0.36,0.34,0.0,0.0,0.0,0.0,0.0,False
8,2,6968,72,1,5,0,2984,344,2,0.0,0.29,0.33,0.0,0.0,0.0,0.0,0.0,False
26,20,18336,9144,1,22,19,18336,2152,2,0.0,0.42,0.35,0.0,0.0,0.0,0.0,0.0,False
8,2,6456,296,1,15,11,5992,5544,2,0.0,0.32,0.36,0.0,0.0,0.0,0.0,0.0,False
10,4,776,1288,1,5,0,1320,1256,2,0.0,0.3,0.36,0.0,0.0,0.0,0.0,0.0,False
18,15,7480,1128,1,24,20,22920,14112,2,0.0,0.32,0.48,0.0,0.0,0.0,0.0,0.0,False
20,17,19080,5544,1,18,14,4968,1800,2,0.0,0.41,0.31,0.0,0.0,0.0,0.0,0.0,False
7,2,472,32,1,11,6,2664,1864,2,0.0,0.22,0.32,0.0,0.0,0.0,0.0,0.0,False
18,15,13536,1416,1,15,9,6968,6712,2,0.0,0.35,0.4,0.0,0.0,0.0,0.0,0.0,False
15,9,1992,5736,1,18,14,12960,1256,2,0.0,0.37,0.34,0.0,0.0,0.0,0.0,0.0,False
15,10,13536,5352,1,7,2,5992,1384,2,0.0,0.41,0.39,0.0,0.0,0.0,0.0,0.0,False
18,15,8504,4584,1,2,0,2152,328,2,0.0,0.34,0.33,0.0,0.0,0.0,0.0,0.0,False
5,0,3112,344,1,6,1,3496,1032,2,0.0,0.32,0.36,0.0,0.0,0.0,0.0,0.0,False
19,17,14688,11448,1,3,0,872,328,2,0.0,0.45,0.29,0.0,0.0,0.0,0.0,0.0,False
10,4,1256,840,1,8,2,4584,1736,2,0.0,0.29,0.37,0.0,0.0,0.0,0.0,0.0,False
2,0,1544,456,1,7,2,968,472,2,0.0,0.33,0.29,0.0,0.0,0.0,0.0,0.0,False
13,7,8760,472,1,11,6,5992,712,2,0.0,0.31,0.32,0.0,0.0,0.0,0.0,0.0,False
18,15,2984,7224,1,15,9,12216,616,2,0.0,0.35,0.32,0.0,0.0,0.0,0.0,0.0,False
15,11,1416,504,1,15,11,3112,5352,2,0.0,0.26,0.36,0.0,0.0,0.0,0.0,0.0,False
8,4,2536,696,1,13,7,1608,1800,2,0.0,0.29,0.3,0.0,0.0,0.0,0.0,0.0,False
15,12,9528,3624,1,15,10,11064,5992,2,0.0,0.38,0.43,0.0,0.0,0.0,0.0,0.0,False
18,14,5160,5160,1,7,2,2664,2088,2,0.0,0.35,0.37,0.0,0.0,0.0,0.0,0.0,False
13,7,5352,4136,1,2,0,1608,1160,2,0.0,0.36,0.39,0.0,0.0,0.0,0.0,0.0,False
20,18,10680,7736,1,3,0,440,392,2,0.0,0.41,0.3,0.0,0.0,0.0,0.0,0.0,False
25,20,12576,7480,1,3,0,104,936,2,0.0,0.39,0.33,0.0,0.0,0.0,0.0,0.0,False
22,19,19848,5352,1,19,17,12960,15264,2,0.0,0.39,0.49,0.0,0.0,0.0,0.0,0.0,False
6,1,600,1032,1,18,14,3624,5992,2,0.0,0.32,0.37,0.0,0.0,0.0,0.0,0.0,False
20,18,14112,13536,1,15,10,7736,2856,2,0.0,0.49,0.34,0.0,0.0,0.0,0.0,0.0,False
15,11,12216,6456,1,8,2,5992,1096,2,0.0,0.43,0.36,0.0,0.0,0.0,0.0,0.0,False
26,20,5992,6200,1,13,8,3880,4584,2,0.0,0.35,0.34,0.0,0.0,0.0,0.0,0.0,False
4,0,2728,968,1,8,2,3240,520,2,0.0,0.38,0.31,0.0,0.0,0.0,0.0,0.0,False
19,17,7480,904,1,3,0,2792,1256,2,0.0,0.3,0.4,0.0,0.0,0.0,0.0,0.0,False
5,0,144,600,1,5,0,1544,1256,2,0.0,0.31,0.37,0.0,0.0,0.0,0.0,0.0,False
13,7,9912,224,1,5,0,776,152,2,0.0,0.3,0.26,0.0,0.0,0.0,0.0,0.0,False
13,8,5544,4392,1,26,20,5544,14688,2,0.0,0.37,0.43,0.0,0.0,0.0,0.0,0.0,False
2,0,1800,504,1,10,4,296,3496,2,0.0,0.34,0.38,0.0,0.0,0.0,0.0,0.0,False
2,0,2216,1192,1,7,2,6200,776,2,0.0,0.39,0.35,0.0,0.0,0.0,0.0,0.0,False
8,4,2216,120,1,19,17,12576,13536,2,0.0,0.26,0.49,0.0,0.0,0.0,0.0,0.0,False
8,2,1672,472,1,26,20,30576,17568,2,0.0,0.29,0.54,0.0,0.0,0.0,0.0,0.0,False
8,2,120,1384,1,26,20,21384,776,2,0.0,0.32,0.36,0.0,0.0,0.0,0.0,0.0,False
18,14,9912,2024,1,18,15,2280,8504,2,0.0,0.34,0.38,0.0,0.0,0.0,0.0,0.0,False
13,8,10680,3112,1,15,11,4968,1736,2,0.0,0.37,0.32,0.0,0.0,0.0,0.0,0.0,False
24,20,19080,776,1,6,1,1672,1544,2,0.0,0.33,0.36,0.0,0.0,0.0,0.0,0.0,False
22,19,12216,2536,1,24,20,520,6712,2,0.0,0.35,0.33,0.0,0.0,0.0,0.0,0.0,False
13,8,2280,968,1,20,18,18336,14112,2,0.0,0.28,0.5,0.0,0.0,0.0,0.0,0.0,False
13,7,4392,3496,1,10,4,2216,488,2,0.0,0.35,0.28,0.0,0.0,0.0,0.0,0.0,False
6,1,3752,936,1,4,0,3112,1384,2,0.0,0.36,0.39,0.0,0.0,0.0,0.0,0.0,False
15,10,7992,1736,1,25,20,12960,10296,2,0.0,0.32,0.42,0.0,0.0,0.0,0.0,0.0,False
13,8,2984,5352,1,15,10,2600,5736,2,0.0,0.36,0.36,0.0,0.0,0.0,0.0,0.0,False
2,0,568,1160,1,3,0,2024,600,2,0.0,0.37,0.35,0.0,0.0,0.0,0.0,0.0,False
2,0,376,120,1,10,4,7480,3240,2,0.0,0.25,0.4,0.0,0.0,0.0,0.0,0.0,False
20,18,17568,1928,1,25,20,1128,9144,2,0.0,0.36,0.35,0.0,0.0,0.0,0.0,0.0,False
11,6,3368,4136,1,18,15,5160,10680,2,0.0,0.37,0.43,0.0,0.0,0.0,0.0,0.0,False
22,19,440,12960,1,6,1,1672,1736,2,0.0,0.41,0.37,0.0,0.0,0.0,0.0,0.0,False
8,2,3240,696,1,4,0,408,1160,2,0.0,0.32,0.35,0.0,0.0,0.0,0.0,0.0,False
25,20,26416,11064,1,18,14,2600,12960,2,0.0,0.47,0.45,0.0,0.0,0.0,0.0,0.0,False
8,2,6456,176,1,10,4,3752,1416,2,0.0,0.3,0.33,0.0,0.0,0.0,0.0,0.0,False
15,11,6968,5352,1,15,11,2280,6456,2,0.0,0.39,0.39,0.0,0.0,0.0,0.0,0.0,False
24,20,5992,8248,1,26,20,14112,6200,2,0.0,0.36,0.38,0.0,0.0,0.0,0.0,0.0,False
8,4,1544,1992,1,8,2,2792,1064,2,0.0,0.33,0.34,0.0,0.0,0.0,0.0,0.0,False
24,20,1608,11832,1,20,17,9144,14688,2,0.0,0.39,0.48,0.0,0.0,0.0,0.0,0.0,False
18,14,6712,3368,1,15,11,12576,4968,2,0.0,0.35,0.39,0.0,0.0,0.0,0.0,0.0,False
15,10,552,136,1,11,6,1544,4008,2,0.0,0.25,0.37,0.0,0.0,0.0,0.0,0.0,False
15,10,1992,4584,1,18,15,14112,7992,2,0.0,0.34,0.43,0.0,0.0,0.0,0.0,0.0,False
15,10,12576,6456,1,20,17,13536,7992,2,0.0,0.43,0.45,0.0,0.0,0.0,0.0,0.0,False
15,12,14112,2024,1,19,17,14688,14688,2,0.0,0.35,0.52,0.0,0.0,0.0,0.0,0.0,False
7,2,4584,840,1,10,4,1256,2280,2,0.0,0.34,0.33,0.0,0.0,0.0,0.0,0.0,False
25,20,17568,17568,1,15,12,2600,5992,2,0.0,0.51,0.38,0.0,0.0,0.0,0.0,0.0,False
13,8,3624,1384,1,15,12,11832,376,2,0.0,0.3,0.33,0.0,0.0,0.0,0.0,0.0,False
20,18,8760,7480,1,7,2,2344,72,2,0.0,0.41,0.26,0.0,0.0,0.0,0.0,0.0,False
10,4,3752,904,1,24,20,6456,1160,2,0.0,0.33,0.29,0.0,0.0,0.0,0.0,0.0,False
22,19,21384,4776,1,26,20,22920,7480,2,0.0,0.38,0.42,0.0,0.0,0.0,0.0,0.0,False
18,14,14688,488,1,13,8,8248,3112,2,0.0,0.35,0.34,0.0,0.0,0.0,0.0,0.0,False
26,20,26416,17568,1,24,20,10680,9144,2,0.0,0.56,0.39,0.0,0.0,0.0,0.0,0.0,False
3,0,744,776,1,4,0,120,208,2,0.0,0.34,0.25,0.0,0.0,0.0,0.0,0.0,False
25,20,12960,9912,1,15,12,11064,4968,2,0.0,0.41,0.4,0.0,0.0,0.0,0.0,0.0,False
5,0,1672,936,1,18,15,7480,4968,2,0.0,0.35,0.36,0.0,0.0,0.0,0.0,0.0,False
10,4,136,552,1,13,8,3368,6456,2,0.0,0.26,0.39,0.0,0.0,0.0,0.0,0.0,False
25,20,552,14112,1,20,17,14688,1544,2,0.0,0.4,0.35,0.0,0.0,0.0,0.0,0.0,False
18,14,4968,2024,1,8,2,6712,872,2,0.0,0.31,0.35,0.0,0.0,0.0,0.0,0.0,False
15,10,2280,5544,1,19,17,12576,10680,2,0.0,0.36,0.47,0.0,0.0,0.0,0.0,0.0,False
18,15,328,11064,1,6,1,4584,936,2,0.0,0.4,0.36,0.0,0.0,0.0,0.0,0.0,False
5,0,2728,712,1,5,0,72,1032,2,0.0,0.34,0.33,0.0,0.0,0.0,0.0,0.0,False
15,10,3112,4776,1,20,17,7224,4968,2,0.0,0.35,0.36,0.0,0.0,0.0,0.0,0.0,False
20,17,19848,10296,1,18,15,12216,2280,2,0.0,0.46,0.36,0.0,0.0,0.0,0.0,0.0,False
13,7,2984,1480,1,13,8,2984,1544,2,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,False
20,18,15264,5160,1,22,19,11064,5736,2,0.0,0.39,0.37,0.0,0.0,0.0,0.0,0.0,False
22,19,5992,12960,1,26,20,9912,3624,2,0.0,0.43,0.34,0.0,0.0,0.0,0.0,0.0,False
