mcs_dl_1,mcs_ul_1,dl_kbps_1,ul_kbps_1,cpu_set_1,mcs_dl_2,mcs_ul_2,dl_kbps_2,ul_kbps_2,cpu_set_2,cpu_0,cpu_1,cpu_2,cpu_3,cpu_4,cpu_5,cpu_6,cpu_7,explode
4,0,2984,840,"1-3,5-7",5,0,2024,1384,"1-3,5-7",0.0,0.3,0.28,0.04,0.0,0.04,0.06,0.06,False
2,0,1992,1256,"1-3,5-7",10,4,7480,408,"1-3,5-7",0.0,0.3,0.25,0.04,0.0,0.04,0.05,0.05,False
3,0,904,1256,"1-3,5-7",15,9,10680,2344,"1-3,5-7",0.0,0.28,0.27,0.04,0.0,0.04,0.05,0.05,False
5,0,776,176,"1-3,5-7",18,14,9528,2280,"1-3,5-7",0.0,0.27,0.2,0.04,0.0,0.04,0.04,0.04,False
15,10,11448,7480,"1-3,5-7",15,9,9528,2856,"1-3,5-7",0.0,0.36,0.26,0.05,0.0,0.05,0.06,0.05,False
8,2,6712,1288,"1-3,5-7",18,15,14112,11832,"1-3,5-7",0.0,0.38,0.3,0.05,0.0,0.05,0.06,0.06,False
8,4,6968,2344,"1-3,5-7",15,12,11832,9144,"1-3,5-7",0.0,0.37,0.3,0.05,0.0,0.05,0.06,0.06,False
15,12,9912,5992,"1-3,5-7",6,1,4392,144,"1-3,5-7",0.0,0.32,0.22,0.04,0.0,0.04,0.05,0.04,False
26,20,20616,15840,"1-3,5-7",15,11,11064,5736,"1-3,5-7",0.0,0.41,0.33,0.05,0.0,0.05,0.07,0.07,False
15,9,4584,2984,"1-3,5-7",5,0,1032,32,"1-3,5-7",0.0,0.25,0.18,0.03,0.0,0.03,0.04,0.04,False
5,0,2984,840,"1-3,5-7",25,20,22152,376,"1-3,5-7",0.0,0.28,0.27,0.04,0.0,0.04,0.05,0.05,False
5,0,2216,1128,"1-3,5-7",15,12,8504,9528,"1-3,5-7",0.0,0.36,0.3,0.05,0.0,0.05,0.06,0.06,False
4,0,3240,1032,"1-3,5-7",2,0,1928,744,"1-3,5-7",0.0,0.29,0.28,0.04,0.0,0.04,0.06,0.06,False
26,20,19848,12576,"1-3,5-7",13,7,4776,2792,"1-3,5-7",0.0,0.37,0.26,0.05,0.0,0.05,0.06,0.05,False
20,17,19080,14688,"1-3,5-7",18,15,12216,12960,"1-3,5-7",0.0,0.41,0.39,0.06,0.0,0.06,0.08,0.08,False
15,11,2600,4776,"1-3,5-7",8,4,5736,1544,"1-3,5-7",0.0,0.28,0.28,0.04,0.0,0.04,0.06,0.06,False
8,2,3240,176,"1-3,5-7",15,10,9528,2536,"1-3,5-7",0.0,0.26,0.21,0.03,0.0,0.03,0.05,0.04,False
15,10,11448,2536,"1-3,5-7",24,20,3752,9912,"1-3,5-7",0.0,0.3,0.27,0.04,0.0,0.04,0.06,0.05,False
25,20,23688,17568,"1-3,5-7",15,10,4008,1544,"1-3,5-7",0.0,0.42,0.25,0.06,0.0,0.06,0.06,0.05,False
11,6,1032,3752,"1-3,5-7",18,14,5544,2280,"1-3,5-7",0.0,0.27,0.24,0.04,0.0,0.04,0.05,0.05,False
7,2,4584,1800,"1-3,5-7",26,20,1800,4008,"1-3,5-7",0.0,0.3,0.24,0.04,0.0,0.04,0.05,0.05,False
11,6,2984,3240,"1-3,5-7",13,7,5992,3240,"1-3,5-7",0.0,0.27,0.27,0.04,0.0,0.04,0.05,0.05,False
5,0,144,840,"1-3,5-7",8,4,680,2856,"1-3,5-7",0.0,0.27,0.26,0.04,0.0,0.04,0.05,0.05,False
22,19,4584,16416,"1-3,5-7",25,20,25456,16992,"1-3,5-7",0.0,0.42,0.37,0.06,0.0,0.06,0.08,0.07,False
15,9,2856,4392,"1-3,5-7",13,8,2984,2216,"1-3,5-7",0.0,0.26,0.24,0.03,0.0,0.03,0.05,0.05,False
13,7,7992,1672,"1-3,5-7",13,8,4136,2792,"1-3,5-7",0.0,0.26,0.25,0.03,0.0,0.03,0.05,0.05,False
15,10,5992,7480,"1-3,5-7",15,11,13536,7736,"1-3,5-7",0.0,0.35,0.33,0.05,0.0,0.05,0.07,0.07,False
18,15,4584,840,"1-3,5-7",26,20,18336,5160,"1-3,5-7",0.0,0.31,0.23,0.04,0.0,0.04,0.05,0.05,False
18,15,8760,5160,"1-3,5-7",8,2,3112,2216,"1-3,5-7",0.0,0.29,0.29,0.04,0.0,0.04,0.06,0.06,False
20,18,13536,11448,"1-3,5-7",26,20,11064,11448,"1-3,5-7",0.0,0.35,0.33,0.05,0.0,0.05,0.07,0.07,False
10,4,3368,120,"1-3,5-7",19,17,17568,13536,"1-3,5-7",0.0,0.39,0.2,0.05,0.0,0.05,0.05,0.04,False
15,10,4584,4776,"1-3,5-7",8,2,3752,144,"1-3,5-7",0.0,0.28,0.23,0.04,0.0,0.04,0.05,0.04,False
19,17,14688,6456,"1-3,5-7",19,17,3240,6456,"1-3,5-7",0.0,0.3,0.27,0.04,0.0,0.04,0.06,0.05,False
8,2,2792,2216,"1-3,5-7",20,18,10296,9912,"1-3,5-7",0.0,0.34,0.29,0.04,0.0,0.04,0.06,0.06,False
22,19,3752,9144,"1-3,5-7",19,17,5352,5544,"1-3,5-7",0.0,0.29,0.28,0.04,0.0,0.04,0.06,0.06,False
11,6,4392,3368,"1-3,5-7",5,0,504,176,"1-3,5-7",0.0,0.29,0.21,0.04,0.0,0.04,0.05,0.04,False
15,12,4008,3880,"1-3,5-7",13,7,1608,4968,"1-3,5-7",0.0,0.28,0.26,0.04,0.0,0.04,0.05,0.05,False
20,18,8248,1608,"1-3,5-7",7,2,2472,1480,"1-3,5-7",0.0,0.28,0.24,0.04,0.0,0.04,0.05,0.05,False
10,4,5736,904,"1-3,5-7",10,4,7480,408,"1-3,5-7",0.0,0.25,0.25,0.03,0.0,0.03,0.05,0.05,False
15,11,11064,5352,"1-3,5-7",19,17,696,12960,"1-3,5-7",0.0,0.33,0.32,0.04,0.0,0.04,0.06,0.06,False
20,17,5992,15264,"1-3,5-7",11,6,1736,4968,"1-3,5-7",0.0,0.37,0.3,0.05,0.0,0.05,0.06,0.06,False
18,14,12216,224,"1-3,5-7",3,0,1672,1256,"1-3,5-7",0.0,0.29,0.25,0.04,0.0,0.04,0.05,0.05,False
25,20,7992,5544,"1-3,5-7",20,18,15840,15840,"1-3,5-7",0.0,0.4,0.27,0.05,0.0,0.05,0.06,0.05,False
15,11,13536,3368,"1-3,5-7",8,2,2216,648,"1-3,5-7",0.0,0.29,0.24,0.04,0.0,0.04,0.05,0.05,False
11,6,7992,3496,"1-3,5-7",2,0,1992,872,"1-3,5-7",0.0,0.3,0.3,0.04,0.0,0.04,0.06,0.06,False
18,15,4968,1736,"1-3,5-7",24,20,10296,18336,"1-3,5-7",0.0,0.39,0.24,0.05,0.0,0.05,0.06,0.05,False
13,8,5544,6968,"1-3,5-7",15,10,1128,5736,"1-3,5-7",0.0,0.31,0.28,0.04,0.0,0.04,0.06,0.06,False
2,0,936,1096,"1-3,5-7",15,9,3752,4264,"1-3,5-7",0.0,0.28,0.26,0.04,0.0,0.04,0.05,0.05,False
26,20,22920,3112,"1-3,5-7",13,8,1352,1672,"1-3,5-7",0.0,0.29,0.21,0.04,0.0,0.04,0.05,0.04,False
4,0,3624,808,"1-3,5-7",11,6,4584,1672,"1-3,5-7",0.0,0.3,0.25,0.04,0.0,0.04,0.05,0.05,False
25,20,27376,7992,"1-3,5-7",26,20,22920,12576,"1-3,5-7",0.0,0.37,0.35,0.05,0.0,0.05,0.07,0.07,False
15,10,6200,4008,"1-3,5-7",15,11,6968,5160,"1-3,5-7",0.0,0.29,0.27,0.04,0.0,0.04,0.06,0.05,False
13,7,1128,1800,"1-3,5-7",15,12,6456,5736,"1-3,5-7",0.0,0.31,0.23,0.04,0.0,0.04,0.05,0.05,False
13,8,11448,1928,"1-3,5-7",6,1,4776,712,"1-3,5-7",0.0,0.28,0.27,0.04,0.0,0.04,0.05,0.05,False
4,0,2984,1096,"1-3,5-7",15,9,9528,6200,"1-3,5-7",0.0,0.31,0.31,0.04,0.0,0.04,0.06,0.06,False
13,7,2280,968,"1-3,5-7",8,2,1384,472,"1-3,5-7",0.0,0.23,0.22,0.03,0.0,0.03,0.04,0.04,False
18,14,6200,11064,"1-3,5-7",2,0,2088,32,"1-3,5-7",0.0,0.34,0.23,0.04,0.0,0.04,0.05,0.05,False
3,0,1320,1320,"1-3,5-7",25,20,22920,12576,"1-3,5-7",0.0,0.37,0.29,0.05,0.0,0.05,0.06,0.06,False
20,17,8760,11832,"1-3,5-7",7,2,4584,1544,"1-3,5-7",0.0,0.35,0.3,0.05,0.0,0.05,0.06,0.06,False
11,6,3368,256,"1-3,5-7",15,12,8504,7736,"1-3,5-7",0.0,0.33,0.21,0.04,0.0,0.04,0.05,0.04,False
26,20,19848,16416,"1-3,5-7",8,4,4584,1992,"1-3,5-7",0.0,0.41,0.27,0.06,0.0,0.06,0.06,0.05,False
8,2,3112,1800,"1-3,5-7",15,10,9144,4392,"1-3,5-7",0.0,0.3,0.29,0.04,0.0,0.04,0.06,0.06,False
15,11,3752,144,"1-3,5-7",18,15,3880,10296,"1-3,5-7",0.0,0.33,0.21,0.04,0.0,0.04,0.05,0.04,False
25,20,19080,776,"1-3,5-7",15,9,12216,2664,"1-3,5-7",0.0,0.28,0.28,0.04,0.0,0.04,0.06,0.06,False
22,19,8248,17568,"1-3,5-7",4,0,904,504,"1-3,5-7",0.0,0.38,0.25,0.05,0.0,0.05,0.06,0.05,False
4,0,1192,1064,"1-3,5-7",15,9,6200,616,"1-3,5-7",0.0,0.28,0.23,0.04,0.0,0.04,0.05,0.05,False
19,17,11832,5736,"1-3,5-7",5,0,2088,840,"1-3,5-7",0.0,0.3,0.27,0.04,0.0,0.04,0.06,0.05,False
11,6,2984,2472,"1-3,5-7",22,19,10296,2536,"1-3,5-7",0.0,0.27,0.26,0.04,0.0,0.04,0.05,0.05,False
15,12,12576,7736,"1-3,5-7",22,19,22152,17568,"1-3,5-7",0.0,0.42,0.36,0.06,0.0,0.06,0.08,0.07,False
10,4,136,1544,"1-3,5-7",20,18,11064,14112,"1-3,5-7",0.0,0.37,0.24,0.05,0.0,0.05,0.06,0.05,False
15,11,14112,4776,"1-3,5-7",22,19,20616,16416,"1-3,5-7",0.0,0.4,0.31,0.05,0.0,0.05,0.07,0.06,False
15,10,12216,5544,"1-3,5-7",20,17,14112,1800,"1-3,5-7",0.0,0.32,0.28,0.04,0.0,0.04,0.06,0.06,False
8,4,256,56,"1-3,5-7",8,4,6456,2216,"1-3,5-7",0.0,0.29,0.18,0.04,0.0,0.04,0.04,0.04,False
6,1,936,744,"1-3,5-7",20,17,10680,5544,"1-3,5-7",0.0,0.29,0.25,0.04,0.0,0.04,0.05,0.05,False
19,17,11064,4264,"1-3,5-7",7,2,2216,744,"1-3,5-7",0.0,0.29,0.25,0.04,0.0,0.04,0.05,0.05,False
18,14,4968,11832,"1-3,5-7",18,14,7992,4392,"1-3,5-7",0.0,0.34,0.27,0.05,0.0,0.05,0.06,0.05,False
26,20,20616,19848,"1-3,5-7",20,17,10296,1224,"1-3,5-7",0.0,0.42,0.25,0.06,0.0,0.06,0.06,0.05,False
2,0,176,1192,"1-3,5-7",4,0,2472,744,"1-3,5-7",0.0,0.28,0.28,0.04,0.0,0.04,0.06,0.06,False
4,0,2344,1096,"1-3,5-7",25,20,17568,12216,"1-3,5-7",0.0,0.35,0.29,0.05,0.0,0.05,0.06,0.06,False
15,10,6200,6712,"1-3,5-7",15,9,8248,776,"1-3,5-7",0.0,0.32,0.24,0.04,0.0,0.04,0.05,0.05,False
20,17,8248,8504,"1-3,5-7",10,4,6968,1736,"1-3,5-7",0.0,0.32,0.28,0.04,0.0,0.04,0.06,0.06,False
6,1,3240,520,"1-3,5-7",13,7,8504,2984,"1-3,5-7",0.0,0.27,0.25,0.04,0.0,0.04,0.05,0.05,False
5,0,224,1320,"1-3,5-7",24,20,10296,14112,"1-3,5-7",0.0,0.35,0.28,0.05,0.0,0.05,0.06,0.06,False
15,9,13536,2216,"1-3,5-7",2,0,1672,1032,"1-3,5-7",0.0,0.29,0.28,0.04,0.0,0.04,0.06,0.06,False
22,19,2792,3240,"1-3,5-7",22,19,3752,2856,"1-3,5-7",0.0,0.24,0.24,0.03,0.0,0.03,0.05,0.05,False
11,6,2664,600,"1-3,5-7",4,0,328,456,"1-3,5-7",0.0,0.24,0.22,0.03,0.0,0.03,0.04,0.04,False
18,15,15264,8760,"1-3,5-7",20,18,17568,10680,"1-3,5-7",0.0,0.37,0.35,0.05,0.0,0.05,0.07,0.07,False
13,7,9912,2472,"1-3,5-7",24,20,3752,7224,"1-3,5-7",0.0,0.28,0.27,0.04,0.0,0.04,0.05,0.05,False
2,0,936,56,"1-3,5-7",20,18,15264,9144,"1-3,5-7",0.0,0.34,0.2,0.05,0.0,0.05,0.05,0.04,False
20,18,5160,15264,"1-3,5-7",8,4,6200,776,"1-3,5-7",0.0,0.36,0.25,0.05,0.0,0.05,0.06,0.05,False
19,17,11832,6456,"1-3,5-7",22,19,11064,16416,"1-3,5-7",0.0,0.38,0.3,0.05,0.0,0.05,0.07,0.06,False
20,18,16416,968,"1-3,5-7",25,20,552,8760,"1-3,5-7",0.0,0.28,0.27,0.04,0.0,0.04,0.05,0.05,False
20,17,15264,9528,"1-3,5-7",8,2,6200,1672,"1-3,5-7",0.0,0.35,0.3,0.05,0.0,0.05,0.06,0.06,False
8,4,2216,256,"1-3,5-7",13,8,7736,1800,"1-3,5-7",0.0,0.26,0.21,0.03,0.0,0.03,0.04,0.04,False
10,4,4008,1352,"1-3,5-7",4,0,1192,88,"1-3,5-7",0.0,0.26,0.2,0.04,0.0,0.04,0.04,0.04,False
11,6,8760,2728,"1-3,5-7",15,9,11064,4392,"1-3,5-7",0.0,0.3,0.28,0.04,0.0,0.04,0.06,0.06,False
15,12,256,4392,"1-3,5-7",6,1,1352,1000,"1-3,5-7",0.0,0.27,0.25,0.04,0.0,0.04,0.05,0.05,False
10,4,6200,1544,"1-3,5-7",15,11,4968,1384,"1-3,5-7",0.0,0.27,0.25,0.04,0.0,0.04,0.05,0.05,False
10,4,4264,2728,"1-3,5-7",8,4,1256,256,"1-3,5-7",0.0,0.29,0.21,0.04,0.0,0.04,0.05,0.04,False
6,1,1544,1416,"1-3,5-7",18,15,3880,11448,"1-3,5-7",0.0,0.32,0.28,0.04,0.0,0.04,0.06,0.06,False
26,20,4264,18336,"1-3,5-7",15,10,6456,7736,"1-3,5-7",0.0,0.36,0.33,0.05,0.0,0.05,0.07,0.07,False
19,17,11064,4968,"1-3,5-7",15,9,4968,776,"1-3,5-7",0.0,0.29,0.22,0.04,0.0,0.04,0.05,0.04,False
3,0,2856,208,"1-3,5-7",7,2,968,328,"1-3,5-7",0.0,0.24,0.21,0.03,0.0,0.03,0.04,0.04,False
24,20,18336,5992,"1-3,5-7",15,10,7992,7736,"1-3,5-7",0.0,0.33,0.32,0.04,0.0,0.04,0.06,0.06,False
15,12,840,5544,"1-3,5-7",7,2,2088,1256,"1-3,5-7",0.0,0.28,0.27,0.04,0.0,0.04,0.05,0.05,False
18,14,13536,2024,"1-3,5-7",11,6,328,504,"1-3,5-7",0.0,0.27,0.2,0.04,0.0,0.04,0.04,0.04,False
15,11,11448,3368,"1-3,5-7",11,6,2472,712,"1-3,5-7",0.0,0.28,0.22,0.04,0.0,0.04,0.05,0.04,False
20,18,11832,12960,"1-3,5-7",4,0,696,1096,"1-3,5-7",0.0,0.37,0.27,0.05,0.0,0.05,0.06,0.05,False
18,14,5992,11064,"1-3,5-7",2,0,936,1384,"1-3,5-7",0.0,0.34,0.29,0.05,0.0,0.05,0.06,0.06,False
6,1,600,1224,"1-3,5-7",20,17,3624,3368,"1-3,5-7",0.0,0.27,0.23,0.04,0.0,0.04,0.05,0.05,False
2,0,744,1192,"1-3,5-7",18,15,14688,11832,"1-3,5-7",0.0,0.39,0.28,0.05,0.0,0.05,0.06,0.06,False
25,20,4584,17568,"1-3,5-7",6,1,3624,1224,"1-3,5-7",0.0,0.36,0.28,0.05,0.0,0.05,0.06,0.06,False
8,2,5736,936,"1-3,5-7",15,11,8248,1544,"1-3,5-7",0.0,0.27,0.25,0.04,0.0,0.04,0.05,0.05,False
4,0,3496,224,"1-3,5-7",11,6,5736,600,"1-3,5-7",0.0,0.23,0.23,0.03,0.0,0.03,0.05,0.05,False
15,10,1736,6456,"1-3,5-7",3,0,2536,32,"1-3,5-7",0.0,0.29,0.22,0.04,0.0,0.04,0.05,0.04,False
6,1,328,1256,"1-3,5-7",25,20,552,11832,"1-3,5-7",0.0,0.3,0.26,0.04,0.0,0.04,0.05,0.05,False
18,14,10296,8760,"1-3,5-7",15,12,12216,7736,"1-3,5-7",0.0,0.34,0.34,0.05,0.0,0.05,0.07,0.07,False
20,17,7992,14688,"1-3,5-7",24,20,11832,11064,"1-3,5-7",0.0,0.37,0.33,0.05,0.0,0.05,0.07,0.07,False
26,20,16992,11448,"1-3,5-7",25,20,27376,2792,"1-3,5-7",0.0,0.34,0.29,0.05,0.0,0.05,0.06,0.06,False
20,18,1544,5544,"1-3,5-7",24,20,4776,12960,"1-3,5-7",0.0,0.33,0.26,0.04,0.0,0.04,0.06,0.05,False
8,4,2536,1736,"1-3,5-7",8,4,4968,3240,"1-3,5-7",0.0,0.31,0.26,0.04,0.0,0.04,0.05,0.05,False
20,17,7480,280,"1-3,5-7",15,9,6200,4776,"1-3,5-7",0.0,0.29,0.23,0.04,0.0,0.04,0.05,0.05,False
4,0,56,1064,"1-3,5-7",20,17,9144,14112,"1-3,5-7",0.0,0.37,0.26,0.05,0.0,0.05,0.06,0.05,False
13,8,10680,4968,"1-3,5-7",2,0,840,680,"1-3,5-7",0.0,0.3,0.26,0.04,0.0,0.04,0.06,0.05,False
19,17,14688,3624,"1-3,5-7",13,7,208,1672,"1-3,5-7",0.0,0.29,0.22,0.04,0.0,0.04,0.05,0.04,False
15,10,6200,5992,"1-3,5-7",6,1,1128,176,"1-3,5-7",0.0,0.31,0.2,0.04,0.0,0.04,0.05,0.04,False
2,0,1864,152,"1-3,5-7",5,0,2856,1160,"1-3,5-7",0.0,0.29,0.23,0.04,0.0,0.04,0.05,0.05,False
3,0,1160,1096,"1-3,5-7",15,9,9528,1096,"1-3,5-7",0.0,0.27,0.25,0.04,0.0,0.04,0.05,0.05,False
15,9,6968,616,"1-3,5-7",19,17,14112,2728,"1-3,5-7",0.0,0.28,0.23,0.04,0.0,0.04,0.05,0.05,False
8,4,4584,632,"1-3,5-7",8,4,5736,2664,"1-3,5-7",0.0,0.3,0.24,0.04,0.0,0.04,0.05,0.05,False
20,17,11832,12960,"1-3,5-7",13,8,6712,3624,"1-3,5-7",0.0,0.38,0.28,0.05,0.0,0.05,0.06,0.06,False
10,4,6200,408,"1-3,5-7",11,6,7992,3624,"1-3,5-7",0.0,0.29,0.23,0.04,0.0,0.04,0.05,0.05,False
26,20,1192,16416,"1-3,5-7",13,7,10680,712,"1-3,5-7",0.0,0.37,0.26,0.05,0.0,0.05,0.06,0.05,False
11,6,328,1736,"1-3,5-7",3,0,1160,392,"1-3,5-7",0.0,0.24,0.24,0.03,0.0,0.03,0.05,0.05,False
13,8,3880,1544,"1-3,5-7",22,19,5992,12960,"1-3,5-7",0.0,0.33,0.24,0.04,0.0,0.04,0.05,0.05,False
15,10,256,2024,"1-3,5-7",11,6,4584,5160,"1-3,5-7",0.0,0.31,0.22,0.04,0.0,0.04,0.05,0.04,False
19,17,10680,14112,"1-3,5-7",26,20,12960,15264,"1-3,5-7",0.0,0.38,0.38,0.05,0.0,0.05,0.08,0.08,False
15,11,8760,1544,"1-3,5-7",15,12,4008,4008,"1-3,5-7",0.0,0.26,0.26,0.04,0.0,0.04,0.05,0.05,False
2,0,616,488,"1-3,5-7",3,0,1544,968,"1-3,5-7",0.0,0.28,0.25,0.04,0.0,0.04,0.05,0.05,False
19,17,15264,11832,"1-3,5-7",25,20,19080,2344,"1-3,5-7",0.0,0.38,0.28,0.05,0.0,0.05,0.06,0.06,False
24,20,20616,13536,"1-3,5-7",7,2,5352,72,"1-3,5-7",0.0,0.38,0.22,0.05,0.0,0.05,0.05,0.04,False
11,6,680,3112,"1-3,5-7",20,18,5160,3880,"1-3,5-7",0.0,0.26,0.26,0.03,0.0,0.03,0.05,0.05,False
11,6,1544,1224,"1-3,5-7",6,1,3752,1224,"1-3,5-7",0.0,0.3,0.23,0.04,0.0,0.04,0.05,0.05,False
18,14,3880,4968,"1-3,5-7",8,4,4392,2408,"1-3,5-7",0.0,0.28,0.26,0.04,0.0,0.04,0.05,0.05,False
20,18,9528,3880,"1-3,5-7",15,9,8760,5736,"1-3,5-7",0.0,0.3,0.27,0.04,0.0,0.04,0.06,0.05,False
8,4,2664,1352,"1-3,5-7",2,0,2088,712,"1-3,5-7",0.0,0.29,0.25,0.04,0.0,0.04,0.05,0.05,False
10,4,5352,208,"1-3,5-7",3,0,1224,776,"1-3,5-7",0.0,0.28,0.23,0.04,0.0,0.04,0.05,0.05,False
15,9,9144,3624,"1-3,5-7",13,8,6968,6712,"1-3,5-7",0.0,0.33,0.28,0.04,0.0,0.04,0.06,0.06,False
25,20,8504,9144,"1-3,5-7",20,17,7480,11832,"1-3,5-7",0.0,0.34,0.3,0.05,0.0,0.05,0.06,0.06,False
25,20,19848,18336,"1-3,5-7",19,17,4008,5736,"1-3,5-7",0.0,0.41,0.27,0.05,0.0,0.05,0.06,0.05,False
6,1,1480,968,"1-3,5-7",19,17,10680,1224,"1-3,5-7",0.0,0.27,0.26,0.04,0.0,0.04,0.05,0.05,False
3,0,1928,1384,"1-3,5-7",13,8,8760,4008,"1-3,5-7",0.0,0.3,0.28,0.04,0.0,0.04,0.06,0.06,False
11,6,8504,328,"1-3,5-7",22,19,13536,5160,"1-3,5-7",0.0,0.3,0.24,0.04,0.0,0.04,0.05,0.05,False
15,12,7736,5736,"1-3,5-7",4,0,2216,680,"1-3,5-7",0.0,0.31,0.28,0.04,0.0,0.04,0.06,0.06,False
25,20,7992,7224,"1-3,5-7",6,1,256,520,"1-3,5-7",0.0,0.28,0.23,0.04,0.0,0.04,0.05,0.05,False
18,14,5992,224,"1-3,5-7",10,4,936,2792,"1-3,5-7",0.0,0.26,0.23,0.04,0.0,0.04,0.05,0.05,False
20,18,2344,4968,"1-3,5-7",2,0,1256,648,"1-3,5-7",0.0,0.28,0.25,0.04,0.0,0.04,0.05,0.05,False
22,19,19848,1416,"1-3,5-7",10,4,2536,1064,"1-3,5-7",0.0,0.28,0.25,0.04,0.0,0.04,0.05,0.05,False
15,9,12216,4968,"1-3,5-7",18,15,632,11064,"1-3,5-7",0.0,0.32,0.3,0.04,0.0,0.04,0.06,0.06,False
19,17,2856,280,"1-3,5-7",20,17,7224,12960,"1-3,5-7",0.0,0.36,0.22,0.05,0.0,0.05,0.05,0.04,False
15,12,1416,3880,"1-3,5-7",10,4,616,2984,"1-3,5-7",0.0,0.28,0.25,0.04,0.0,0.04,0.05,0.05,False
3,0,1992,1288,"1-3,5-7",13,7,4392,3240,"1-3,5-7",0.0,0.3,0.28,0.04,0.0,0.04,0.06,0.06,False
4,0,1416,424,"1-3,5-7",15,10,4264,4392,"1-3,5-7",0.0,0.26,0.24,0.04,0.0,0.04,0.05,0.05,False
11,6,2280,1672,"1-3,5-7",13,8,10680,4584,"1-3,5-7",0.0,0.3,0.23,0.04,0.0,0.04,0.05,0.05,False
13,8,3368,2344,"1-3,5-7",18,15,15840,9528,"1-3,5-7",0.0,0.36,0.25,0.05,0.0,0.05,0.06,0.05,False
8,4,5736,1736,"1-3,5-7",13,7,8248,2984,"1-3,5-7",0.0,0.28,0.27,0.04,0.0,0.04,0.05,0.05,False
18,14,12576,5352,"1-3,5-7",6,1,1352,1224,"1-3,5-7",0.0,0.3,0.27,0.04,0.0,0.04,0.06,0.05,False
3,0,208,256,"1-3,5-7",10,4,6712,120,"1-3,5-7",0.0,0.23,0.2,0.03,0.0,0.03,0.04,0.04,False
18,15,7992,4968,"1-3,5-7",18,14,1288,5992,"1-3,5-7",0.0,0.29,0.26,0.04,0.0,0.04,0.05,0.05,False
7,2,3240,1096,"1-3,5-7",2,0,1160,1000,"1-3,5-7",0.0,0.29,0.28,0.04,0.0,0.04,0.06,0.06,False
8,4,1256,1480,"1-3,5-7",10,4,1416,56,"1-3,5-7",0.0,0.24,0.2,0.03,0.0,0.03,0.04,0.04,False
13,7,2280,2664,"1-3,5-7",26,20,22920,10296,"1-3,5-7",0.0,0.35,0.25,0.05,0.0,0.05,0.06,0.05,False
24,20,16992,16416,"1-3,5-7",19,17,11448,2728,"1-3,5-7",0.0,0.4,0.27,0.05,0.0,0.05,0.06,0.05,False
15,9,12216,2536,"1-3,5-7",19,17,12216,8760,"1-3,5-7",0.0,0.33,0.28,0.04,0.0,0.04,0.06,0.06,False
15,9,10680,5736,"1-3,5-7",15,9,4968,5160,"1-3,5-7",0.0,0.31,0.29,0.04,0.0,0.04,0.06,0.06,False
18,14,15840,11832,"1-3,5-7",8,2,2536,72,"1-3,5-7",0.0,0.38,0.2,0.05,0.0,0.05,0.05,0.04,False
15,11,6200,328,"1-3,5-7",3,0,392,904,"1-3,5-7",0.0,0.26,0.23,0.03,0.0,0.03,0.05,0.05,False
2,0,1288,1320,"1-3,5-7",8,2,3752,1160,"1-3,5-7",0.0,0.29,0.27,0.04,0.0,0.04,0.06,0.05,False
22,19,2792,17568,"1-3,5-7",2,0,1384,176,"1-3,5-7",0.0,0.36,0.22,0.05,0.0,0.05,0.05,0.04,False
25,20,4584,16416,"1-3,5-7",22,19,18336,10680,"1-3,5-7",0.0,0.37,0.34,0.05,0.0,0.05,0.07,0.07,False
15,12,9528,3624,"1-3,5-7",8,2,1544,1608,"1-3,5-7",0.0,0.28,0.27,0.04,0.0,0.04,0.06,0.05,False
18,15,11448,9912,"1-3,5-7",8,2,1672,1064,"1-3,5-7",0.0,0.34,0.26,0.05,0.0,0.05,0.06,0.05,False
7,2,5160,328,"1-3,5-7",2,0,1320,88,"1-3,5-7",0.0,0.23,0.21,0.03,0.0,0.03,0.04,0.04,False
8,2,2216,1384,"1-3,5-7",8,4,1928,2984,"1-3,5-7",0.0,0.28,0.27,0.04,0.0,0.04,0.05,0.05,False
15,9,6456,6712,"1-3,5-7",13,8,8760,2536,"1-3,5-7",0.0,0.3,0.28,0.04,0.0,0.04,0.06,0.06,False
20,17,5992,2152,"1-3,5-7",24,20,4776,8760,"1-3,5-7",0.0,0.28,0.25,0.04,0.0,0.04,0.05,0.05,False
15,9,6456,7224,"1-3,5-7",2,0,1480,344,"1-3,5-7",0.0,0.31,0.24,0.04,0.0,0.04,0.05,0.05,False
18,14,1608,12216,"1-3,5-7",7,2,1800,1256,"1-3,5-7",0.0,0.34,0.28,0.05,0.0,0.05,0.06,0.06,False
20,18,9912,13536,"1-3,5-7",4,0,3112,1224,"1-3,5-7",0.0,0.37,0.3,0.05,0.0,0.05,0.06,0.06,False
7,2,5992,1256,"1-3,5-7",13,8,2024,2792,"1-3,5-7",0.0,0.29,0.24,0.04,0.0,0.04,0.05,0.05,False
11,6,6456,1992,"1-3,5-7",18,14,12216,8248,"1-3,5-7",0.0,0.33,0.27,0.04,0.0,0.04,0.06,0.05,False
13,8,9144,392,"1-3,5-7",13,8,5992,1096,"1-3,5-7",0.0,0.24,0.24,0.03,0.0,0.03,0.05,0.05,False
8,4,1256,408,"1-3,5-7",7,2,2216,696,"1-3,5-7",0.0,0.25,0.21,0.03,0.0,0.03,0.04,0.04,False
15,10,7224,5736,"1-3,5-7",15,11,12216,8248,"1-3,5-7",0.0,0.36,0.31,0.05,0.0,0.05,0.07,0.06,False
