mcs_dl_1,mcs_ul_1,dl_kbps_1,ul_kbps_1,cpu_set_1,cpu_0,cpu_1,cpu_2,cpu_3,cpu_4,cpu_5,cpu_6,cpu_7,explode
13,7,208,3112,"1-3,5-7",0.0,0.23,0.03,0.03,0.0,0.02,0.0,0.0,False
18,14,1928,2536,"1-3,5-7",0.0,0.22,0.03,0.03,0.0,0.01,0.0,0.0,False
15,11,14112,4968,"1-3,5-7",0.0,0.31,0.04,0.04,0.0,0.02,0.0,0.0,False
10,4,2536,408,"1-3,5-7",0.0,0.21,0.03,0.03,0.0,0.01,0.0,0.0,False
18,14,10680,10680,"1-3,5-7",0.0,0.35,0.05,0.05,0.0,0.02,0.0,0.0,False
8,4,5352,256,"1-3,5-7",0.0,0.22,0.03,0.03,0.0,0.01,0.0,0.0,False
15,10,12216,7480,"1-3,5-7",0.0,0.34,0.05,0.05,0.0,0.02,0.0,0.0,False
4,0,1992,1352,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
7,2,3368,1928,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
15,11,14112,5352,"1-3,5-7",0.0,0.31,0.04,0.04,0.0,0.02,0.0,0.0,False
13,8,6456,3240,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
4,0,2600,488,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
15,11,14112,5736,"1-3,5-7",0.0,0.31,0.04,0.04,0.0,0.02,0.0,0.0,False
26,20,9144,9144,"1-3,5-7",0.0,0.29,0.04,0.04,0.0,0.02,0.0,0.0,False
20,18,15840,6456,"1-3,5-7",0.0,0.3,0.04,0.04,0.0,0.02,0.0,0.0,False
24,20,22920,1160,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
15,11,12216,2088,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
19,17,18336,10296,"1-3,5-7",0.0,0.37,0.05,0.05,0.0,0.02,0.0,0.0,False
7,2,1096,176,"1-3,5-7",0.0,0.19,0.03,0.03,0.0,0.01,0.0,0.0,False
11,6,2472,5160,"1-3,5-7",0.0,0.29,0.04,0.04,0.0,0.02,0.0,0.0,False
11,6,2792,176,"1-3,5-7",0.0,0.2,0.03,0.03,0.0,0.01,0.0,0.0,False
18,15,632,8248,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
20,18,15264,16416,"1-3,5-7",0.0,0.39,0.05,0.05,0.0,0.03,0.0,0.0,False
7,2,4776,776,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
24,20,22152,14112,"1-3,5-7",0.0,0.38,0.05,0.05,0.0,0.03,0.0,0.0,False
18,14,13536,5160,"1-3,5-7",0.0,0.29,0.04,0.04,0.0,0.02,0.0,0.0,False
19,17,8760,14688,"1-3,5-7",0.0,0.35,0.05,0.05,0.0,0.02,0.0,0.0,False
10,4,936,2216,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
22,19,15840,10680,"1-3,5-7",0.0,0.33,0.04,0.04,0.0,0.02,0.0,0.0,False
7,2,4584,1800,"1-3,5-7",0.0,0.29,0.04,0.04,0.0,0.02,0.0,0.0,False
15,9,3496,136,"1-3,5-7",0.0,0.21,0.03,0.03,0.0,0.01,0.0,0.0,False
2,0,376,840,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
18,15,6712,13536,"1-3,5-7",0.0,0.34,0.05,0.05,0.0,0.02,0.0,0.0,False
20,17,17568,8760,"1-3,5-7",0.0,0.33,0.04,0.04,0.0,0.02,0.0,0.0,False
3,0,1096,120,"1-3,5-7",0.0,0.19,0.03,0.03,0.0,0.01,0.0,0.0,False
10,4,3624,3240,"1-3,5-7",0.0,0.29,0.04,0.04,0.0,0.02,0.0,0.0,False
13,8,4584,4008,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
25,20,24496,18336,"1-3,5-7",0.0,0.42,0.06,0.06,0.0,0.03,0.0,0.0,False
24,20,20616,1544,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
11,6,1928,1672,"1-3,5-7",0.0,0.23,0.03,0.03,0.0,0.02,0.0,0.0,False
20,18,10680,14688,"1-3,5-7",0.0,0.37,0.05,0.05,0.0,0.02,0.0,0.0,False
15,10,256,1096,"1-3,5-7",0.0,0.2,0.03,0.03,0.0,0.01,0.0,0.0,False
8,4,3752,1864,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
5,0,3880,808,"1-3,5-7",0.0,0.26,0.04,0.04,0.0,0.02,0.0,0.0,False
19,17,696,6968,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
20,17,13536,5160,"1-3,5-7",0.0,0.29,0.04,0.04,0.0,0.02,0.0,0.0,False
18,14,968,6456,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
18,14,10296,9144,"1-3,5-7",0.0,0.33,0.04,0.04,0.0,0.02,0.0,0.0,False
18,14,8504,6456,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
20,17,1160,9144,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
25,20,19080,14688,"1-3,5-7",0.0,0.38,0.05,0.05,0.0,0.03,0.0,0.0,False
10,4,4136,1128,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
8,2,6968,72,"1-3,5-7",0.0,0.22,0.03,0.03,0.0,0.01,0.0,0.0,False
13,8,7224,1544,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
13,8,6712,2088,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
20,17,4776,11832,"1-3,5-7",0.0,0.33,0.04,0.04,0.0,0.02,0.0,0.0,False
2,0,776,648,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
20,17,6200,12960,"1-3,5-7",0.0,0.35,0.05,0.05,0.0,0.02,0.0,0.0,False
15,12,6456,8504,"1-3,5-7",0.0,0.33,0.04,0.04,0.0,0.02,0.0,0.0,False
13,8,6712,4776,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
19,17,336,14688,"1-3,5-7",0.0,0.33,0.04,0.04,0.0,0.02,0.0,0.0,False
24,20,14112,15840,"1-3,5-7",0.0,0.35,0.05,0.05,0.0,0.02,0.0,0.0,False
7,2,4968,72,"1-3,5-7",0.0,0.21,0.03,0.03,0.0,0.01,0.0,0.0,False
8,2,6968,1864,"1-3,5-7",0.0,0.3,0.04,0.04,0.0,0.02,0.0,0.0,False
26,20,8504,1160,"1-3,5-7",0.0,0.22,0.03,0.03,0.0,0.01,0.0,0.0,False
26,20,1192,1160,"1-3,5-7",0.0,0.21,0.03,0.03,0.0,0.01,0.0,0.0,False
20,18,3624,2600,"1-3,5-7",0.0,0.23,0.03,0.03,0.0,0.02,0.0,0.0,False
20,18,17568,13536,"1-3,5-7",0.0,0.38,0.05,0.05,0.0,0.03,0.0,0.0,False
4,0,2408,392,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
15,11,2280,6712,"1-3,5-7",0.0,0.29,0.04,0.04,0.0,0.02,0.0,0.0,False
22,19,15264,10680,"1-3,5-7",0.0,0.32,0.04,0.04,0.0,0.02,0.0,0.0,False
10,4,4776,552,"1-3,5-7",0.0,0.23,0.03,0.03,0.0,0.02,0.0,0.0,False
8,4,4968,3368,"1-3,5-7",0.0,0.3,0.04,0.04,0.0,0.02,0.0,0.0,False
2,0,2216,328,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
15,9,9912,7480,"1-3,5-7",0.0,0.32,0.04,0.04,0.0,0.02,0.0,0.0,False
15,12,5160,1000,"1-3,5-7",0.0,0.22,0.03,0.03,0.0,0.02,0.0,0.0,False
8,4,5992,256,"1-3,5-7",0.0,0.23,0.03,0.03,0.0,0.02,0.0,0.0,False
13,8,2728,4584,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
13,7,2472,104,"1-3,5-7",0.0,0.19,0.03,0.03,0.0,0.01,0.0,0.0,False
20,17,10296,13536,"1-3,5-7",0.0,0.36,0.05,0.05,0.0,0.02,0.0,0.0,False
26,20,3624,4008,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
8,4,2344,3624,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
7,2,4968,1192,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
5,0,2472,1352,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
26,20,3624,1160,"1-3,5-7",0.0,0.21,0.03,0.03,0.0,0.01,0.0,0.0,False
6,1,4392,520,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
22,19,13536,1416,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
6,1,3496,520,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
15,9,12576,3368,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
3,0,2152,648,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
13,8,1352,4776,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
5,0,2280,616,"1-3,5-7",0.0,0.26,0.04,0.04,0.0,0.02,0.0,0.0,False
13,7,6712,4584,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
15,10,12576,936,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
10,4,1256,904,"1-3,5-7",0.0,0.22,0.03,0.03,0.0,0.01,0.0,0.0,False
25,20,27376,1160,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
15,9,3496,7480,"1-3,5-7",0.0,0.3,0.04,0.04,0.0,0.02,0.0,0.0,False
5,0,872,536,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
15,9,3752,2344,"1-3,5-7",0.0,0.23,0.03,0.03,0.0,0.02,0.0,0.0,False
15,11,1992,7224,"1-3,5-7",0.0,0.3,0.04,0.04,0.0,0.02,0.0,0.0,False
24,20,4264,16416,"1-3,5-7",0.0,0.35,0.05,0.05,0.0,0.02,0.0,0.0,False
20,18,11064,12960,"1-3,5-7",0.0,0.36,0.05,0.05,0.0,0.02,0.0,0.0,False
13,7,1352,1672,"1-3,5-7",0.0,0.22,0.03,0.03,0.0,0.01,0.0,0.0,False
5,0,328,32,"1-3,5-7",0.0,0.17,0.02,0.02,0.0,0.01,0.0,0.0,False
15,11,12216,8504,"1-3,5-7",0.0,0.34,0.05,0.05,0.0,0.02,0.0,0.0,False
13,7,8248,3240,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
20,17,4776,14112,"1-3,5-7",0.0,0.35,0.05,0.05,0.0,0.02,0.0,0.0,False
19,17,4776,280,"1-3,5-7",0.0,0.2,0.03,0.03,0.0,0.01,0.0,0.0,False
15,10,840,3496,"1-3,5-7",0.0,0.23,0.03,0.03,0.0,0.02,0.0,0.0,False
22,19,11064,8248,"1-3,5-7",0.0,0.3,0.04,0.04,0.0,0.02,0.0,0.0,False
15,12,5544,5544,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
7,2,4392,696,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
4,0,696,1352,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
18,15,968,840,"1-3,5-7",0.0,0.21,0.03,0.03,0.0,0.01,0.0,0.0,False
24,20,16416,7992,"1-3,5-7",0.0,0.3,0.04,0.04,0.0,0.02,0.0,0.0,False
15,12,2280,6712,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
19,17,7480,10296,"1-3,5-7",0.0,0.33,0.04,0.04,0.0,0.02,0.0,0.0,False
11,6,680,1128,"1-3,5-7",0.0,0.22,0.03,0.03,0.0,0.01,0.0,0.0,False
3,0,904,968,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
20,17,12960,9144,"1-3,5-7",0.0,0.32,0.04,0.04,0.0,0.02,0.0,0.0,False
20,18,14112,9912,"1-3,5-7",0.0,0.34,0.05,0.05,0.0,0.02,0.0,0.0,False
25,20,25456,2344,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
15,9,6968,5992,"1-3,5-7",0.0,0.29,0.04,0.04,0.0,0.02,0.0,0.0,False
15,10,10296,6200,"1-3,5-7",0.0,0.31,0.04,0.04,0.0,0.02,0.0,0.0,False
20,18,16992,4264,"1-3,5-7",0.0,0.29,0.04,0.04,0.0,0.02,0.0,0.0,False
5,0,3624,1256,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
4,0,488,1064,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
13,7,4392,4584,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
25,20,8504,19848,"1-3,5-7",0.0,0.38,0.05,0.05,0.0,0.02,0.0,0.0,False
3,0,1224,288,"1-3,5-7",0.0,0.21,0.03,0.03,0.0,0.01,0.0,0.0,False
19,17,6456,904,"1-3,5-7",0.0,0.22,0.03,0.03,0.0,0.02,0.0,0.0,False
11,6,144,4264,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
11,6,6200,2600,"1-3,5-7",0.0,0.26,0.04,0.04,0.0,0.02,0.0,0.0,False
4,0,1736,256,"1-3,5-7",0.0,0.22,0.03,0.03,0.0,0.01,0.0,0.0,False
6,1,1224,344,"1-3,5-7",0.0,0.22,0.03,0.03,0.0,0.01,0.0,0.0,False
5,0,776,1000,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
2,0,328,376,"1-3,5-7",0.0,0.21,0.03,0.03,0.0,0.01,0.0,0.0,False
15,12,5160,7736,"1-3,5-7",0.0,0.31,0.04,0.04,0.0,0.02,0.0,0.0,False
24,20,22920,10296,"1-3,5-7",0.0,0.34,0.05,0.05,0.0,0.02,0.0,0.0,False
15,10,1128,6712,"1-3,5-7",0.0,0.29,0.04,0.04,0.0,0.02,0.0,0.0,False
2,0,1320,712,"1-3,5-7",0.0,0.26,0.04,0.04,0.0,0.02,0.0,0.0,False
19,17,8760,1800,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
2,0,2216,16,"1-3,5-7",0.0,0.21,0.03,0.03,0.0,0.01,0.0,0.0,False
13,8,4584,680,"1-3,5-7",0.0,0.22,0.03,0.03,0.0,0.01,0.0,0.0,False
15,11,11064,680,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
19,17,1416,14688,"1-3,5-7",0.0,0.33,0.04,0.04,0.0,0.02,0.0,0.0,False
15,11,4264,5544,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
15,9,12960,2856,"1-3,5-7",0.0,0.26,0.04,0.04,0.0,0.02,0.0,0.0,False
5,0,2536,376,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
2,0,208,1032,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
10,4,5544,1000,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
5,0,3752,1160,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
13,8,680,2792,"1-3,5-7",0.0,0.23,0.03,0.03,0.0,0.02,0.0,0.0,False
4,0,1608,712,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
3,0,1224,392,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
10,4,5160,1416,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
2,0,296,776,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
22,19,18336,4008,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
15,12,840,5352,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
4,0,2088,680,"1-3,5-7",0.0,0.26,0.04,0.04,0.0,0.02,0.0,0.0,False
20,17,15264,6712,"1-3,5-7",0.0,0.3,0.04,0.04,0.0,0.02,0.0,0.0,False
13,7,11064,968,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
20,17,8760,12216,"1-3,5-7",0.0,0.35,0.05,0.05,0.0,0.02,0.0,0.0,False
13,7,4392,1928,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
6,1,3624,744,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
3,0,1928,16,"1-3,5-7",0.0,0.2,0.03,0.03,0.0,0.01,0.0,0.0,False
13,7,8760,968,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
4,0,632,712,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
4,0,2984,456,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
8,4,4776,1064,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
13,8,6712,536,"1-3,5-7",0.0,0.22,0.03,0.03,0.0,0.01,0.0,0.0,False
10,4,2856,1128,"1-3,5-7",0.0,0.23,0.03,0.03,0.0,0.02,0.0,0.0,False
15,9,3752,4776,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
11,6,5736,2088,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
22,19,2792,16416,"1-3,5-7",0.0,0.34,0.05,0.05,0.0,0.02,0.0,0.0,False
15,9,5736,5160,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
20,17,19848,7992,"1-3,5-7",0.0,0.34,0.05,0.05,0.0,0.02,0.0,0.0,False
13,8,10680,4584,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
6,1,4136,1544,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
26,20,19080,5544,"1-3,5-7",0.0,0.3,0.04,0.04,0.0,0.02,0.0,0.0,False
24,20,25456,9528,"1-3,5-7",0.0,0.33,0.04,0.04,0.0,0.02,0.0,0.0,False
19,17,5352,12960,"1-3,5-7",0.0,0.33,0.04,0.04,0.0,0.02,0.0,0.0,False
15,11,7992,6200,"1-3,5-7",0.0,0.31,0.04,0.04,0.0,0.02,0.0,0.0,False
22,19,19080,11448,"1-3,5-7",0.0,0.36,0.05,0.05,0.0,0.02,0.0,0.0,False
20,18,16416,9144,"1-3,5-7",0.0,0.34,0.05,0.05,0.0,0.02,0.0,0.0,False
8,2,1096,256,"1-3,5-7",0.0,0.2,0.03,0.03,0.0,0.01,0.0,0.0,False
6,1,808,1608,"1-3,5-7",0.0,0.26,0.04,0.04,0.0,0.02,0.0,0.0,False
6,1,2216,1416,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
24,20,25456,16992,"1-3,5-7",0.0,0.4,0.05,0.05,0.0,0.03,0.0,0.0,False
13,8,9528,6200,"1-3,5-7",0.0,0.31,0.04,0.04,0.0,0.02,0.0,0.0,False
3,0,2728,120,"1-3,5-7",0.0,0.21,0.03,0.03,0.0,0.01,0.0,0.0,False
11,6,144,3368,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
7,2,5544,1608,"1-3,5-7",0.0,0.29,0.04,0.04,0.0,0.02,0.0,0.0,False
18,15,1928,14112,"1-3,5-7",0.0,0.33,0.04,0.04,0.0,0.02,0.0,0.0,False
4,0,1064,392,"1-3,5-7",0.0,0.23,0.03,0.03,0.0,0.02,0.0,0.0,False
22,19,7992,9912,"1-3,5-7",0.0,0.31,0.04,0.04,0.0,0.02,0.0,0.0,False
7,2,1800,1544,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
6,1,4584,1064,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
15,11,8504,3496,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
25,20,4008,12576,"1-3,5-7",0.0,0.3,0.04,0.04,0.0,0.02,0.0,0.0,False
5,0,328,808,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
20,17,8760,14112,"1-3,5-7",0.0,0.36,0.05,0.05,0.0,0.02,0.0,0.0,False
15,11,3496,2792,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
15,12,4584,2024,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
22,19,18336,7992,"1-3,5-7",0.0,0.32,0.04,0.04,0.0,0.02,0.0,0.0,False
15,11,11064,1032,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
5,0,968,1288,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
24,20,5352,8248,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
22,19,5992,12216,"1-3,5-7",0.0,0.31,0.04,0.04,0.0,0.02,0.0,0.0,False
18,15,5160,10296,"1-3,5-7",0.0,0.31,0.04,0.04,0.0,0.02,0.0,0.0,False
13,7,4136,3240,"1-3,5-7",0.0,0.26,0.04,0.04,0.0,0.02,0.0,0.0,False
19,17,11448,7736,"1-3,5-7",0.0,0.31,0.04,0.04,0.0,0.02,0.0,0.0,False
26,20,2984,6200,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
26,20,24496,7224,"1-3,5-7",0.0,0.31,0.04,0.04,0.0,0.02,0.0,0.0,False
6,1,3496,872,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
24,20,10680,1544,"1-3,5-7",0.0,0.24,0.03,0.03,0.0,0.02,0.0,0.0,False
22,19,10680,5352,"1-3,5-7",0.0,0.26,0.04,0.04,0.0,0.02,0.0,0.0,False
8,2,2344,208,"1-3,5-7",0.0,0.21,0.03,0.03,0.0,0.01,0.0,0.0,False
13,7,680,5992,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
10,4,3624,1128,"1-3,5-7",0.0,0.23,0.03,0.03,0.0,0.02,0.0,0.0,False
13,8,9528,5544,"1-3,5-7",0.0,0.3,0.04,0.04,0.0,0.02,0.0,0.0,False
15,10,8248,3624,"1-3,5-7",0.0,0.26,0.04,0.04,0.0,0.02,0.0,0.0,False
22,19,14112,11832,"1-3,5-7",0.0,0.34,0.05,0.05,0.0,0.02,0.0,0.0,False
13,8,7480,6456,"1-3,5-7",0.0,0.3,0.04,0.04,0.0,0.02,0.0,0.0,False
11,6,872,4968,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
24,20,9144,15840,"1-3,5-7",0.0,0.35,0.05,0.05,0.0,0.02,0.0,0.0,False
26,20,9144,12576,"1-3,5-7",0.0,0.33,0.04,0.04,0.0,0.02,0.0,0.0,False
2,0,1288,776,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
22,19,22920,4008,"1-3,5-7",0.0,0.3,0.04,0.04,0.0,0.02,0.0,0.0,False
18,15,15840,4584,"1-3,5-7",0.0,0.29,0.04,0.04,0.0,0.02,0.0,0.0,False
26,20,19080,4776,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
8,4,5352,488,"1-3,5-7",0.0,0.22,0.03,0.03,0.0,0.01,0.0,0.0,False
4,0,3112,152,"1-3,5-7",0.0,0.21,0.03,0.03,0.0,0.01,0.0,0.0,False
18,15,6456,14112,"1-3,5-7",0.0,0.34,0.05,0.05,0.0,0.02,0.0,0.0,False
20,17,11064,4584,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
2,0,1000,32,"1-3,5-7",0.0,0.2,0.03,0.03,0.0,0.01,0.0,0.0,False
13,8,4776,1544,"1-3,5-7",0.0,0.23,0.03,0.03,0.0,0.02,0.0,0.0,False
5,0,224,1064,"1-3,5-7",0.0,0.26,0.03,0.03,0.0,0.02,0.0,0.0,False
25,20,5160,6712,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
3,0,2280,120,"1-3,5-7",0.0,0.21,0.03,0.03,0.0,0.01,0.0,0.0,False
15,10,5544,6712,"1-3,5-7",0.0,0.32,0.04,0.04,0.0,0.02,0.0,0.0,False
15,9,3752,1864,"1-3,5-7",0.0,0.23,0.03,0.03,0.0,0.02,0.0,0.0,False
20,17,19080,3112,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
15,9,14112,2984,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
20,17,14112,13536,"1-3,5-7",0.0,0.38,0.05,0.05,0.0,0.03,0.0,0.0,False
18,15,7992,3112,"1-3,5-7",0.0,0.25,0.03,0.03,0.0,0.02,0.0,0.0,False
22,19,18336,10296,"1-3,5-7",0.0,0.33,0.04,0.04,0.0,0.02,0.0,0.0,False
4,0,120,344,"1-3,5-7",0.0,0.22,0.03,0.03,0.0,0.01,0.0,0.0,False
22,19,16992,8248,"1-3,5-7",0.0,0.31,0.04,0.04,0.0,0.02,0.0,0.0,False
15,11,8504,5736,"1-3,5-7",0.0,0.3,0.04,0.04,0.0,0.02,0.0,0.0,False
6,1,3240,1480,"1-3,5-7",0.0,0.28,0.04,0.04,0.0,0.02,0.0,0.0,False
25,20,1128,19080,"1-3,5-7",0.0,0.35,0.05,0.05,0.0,0.02,0.0,0.0,False
10,4,4392,208,"1-3,5-7",0.0,0.21,0.03,0.03,0.0,0.01,0.0,0.0,False
26,20,19848,4392,"1-3,5-7",0.0,0.29,0.04,0.04,0.0,0.02,0.0,0.0,False
20,18,1160,3880,"1-3,5-7",0.0,0.23,0.03,0.03,0.0,0.02,0.0,0.0,False
5,0,504,1032,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
2,0,520,328,"1-3,5-7",0.0,0.22,0.03,0.03,0.0,0.01,0.0,0.0,False
18,14,4968,5736,"1-3,5-7",0.0,0.27,0.04,0.04,0.0,0.02,0.0,0.0,False
15,11,9912,6200,"1-3,5-7",0.0,0.31,0.04,0.04,0.0,0.02,0.0,0.0,False
20,18,7224,14112,"1-3,5-7",0.0,0.35,0.05,0.05,0.0,0.02,0.0,0.0,False
15,10,7480,6968,"1-3,5-7",0.0,0.32,0.04,0.04,0.0,0.02,0.0,0.0,False
24,20,7992,11448,"1-3,5-7",0.0,0.3,0.04,0.04,0.0,0.02,0.0,0.0,False
19,17,6456,12216,"1-3,5-7",0.0,0.34,0.05,0.05,0.0,0.02,0.0,0.0,False
15,9,13536,5992,"1-3,5-7",0.0,0.32,0.04,0.04,0.0,0.02,0.0,0.0,False
